info: socket.io started
hey 0 [ 'hey', 'hey' ]
hey 1 [ 'hey', 'hey' ]
serialPort: [object Object]
serialPort: [object Object]
opened
opened
[ 4.4, 8.28, 0.22, 8.21 ]
[ 4.41, 8.3, 0.37, 8.18 ]
[ 4.41, 8.33, 0.23, 8.17 ]
[ 4.39, 8.37, 0.23, 8.24 ]
[ 4.39, 8.34, 0.38, 8.19 ]
[ 4.4, 8.41, 0.23, 8.22 ]
[ 4.39, 8.33, 0.22, 8.17 ]
[ 4.39, 8.4, 0.22, 8.13 ]
[ 4.4, 8.41, 0.44, 8.15 ]
[ 4.42, 8.37, 0.21, 8.21 ]
[ 4.41, 8.33, 0.22, 8.19 ]
[ 4.38, 8.31, 0.39, 8.17 ]
[ 4.38, 8.36, 0.24, 8.15 ]
[ 4.39, 8.36, 0.22, 8.13 ]
[ 4.35, 8.29, 0.37, 8.17 ]
[ 4.35, 8.29, 0.25, 8.16 ]
[ 4.34, 8.3, 0.21, 8.17 ]
[ 4.36, 8.3, 0.45, 8.15 ]
[ 4.35, 8.33, 0.44, 8.16 ]
[ 4.34, 8.26, 0.23, 8.18 ]
[ 4.34, 8.3, 0.22, 8.17 ]
[ 4.34, 8.29, 0.39, 8.17 ]
[ 4.34, 8.29, 0.24, 8.18 ]
[ 4.33, 8.28, 0.22, 8.17 ]
[ 4.33, 8.32, 0.22, 8.17 ]
[ 4.34, 8.33, 0.54, 8.19 ]
[ 4.37, 8.31, 0.39, 8.19 ]
[ 4.35, 8.32, 0.21, 8.21 ]
[ 4.35, 8.31, 0.36, 8.21 ]
[ 4.35, 8.3, 0.24, 8.84 ]
[ 4.33, 8.25, 0.39, 9.36 ]
[ 4.3, 8.26, 0.3, 9.68 ]
[ 4.32, 8.31, 0.33, 10.64 ]
[ 4.3, 8.24, 0.22, 12.24 ]
[ 4.27, 8.21, 0.22, 14.27 ]
[ 4.28, 8.19, 0.47, 14.79 ]
[ 4.29, 8.13, 0.23, 14.65 ]
[ 4.27, 8.17, 0.21, 14.15 ]
[ 4.28, 8.24, 0.36, 13.87 ]
[ 4.29, 8.2, 0.26, 13.85 ]
[ 4.29, 8.19, 0.22, 13.68 ]
[ 4.27, 8.19, 0.23, 13.53 ]
[ 4.29, 8.24, 0.38, 13.5 ]
[ 4.29, 8.21, 0.24, 8.31 ]
[ 4.33, 8.31, 0.21, 8.24 ]
[ 4.33, 8.31, 0.37, 8.3 ]
[ 4.34, 8.31, 0.22, 8.26 ]
[ 4.34, 8.33, 0.22, 8.26 ]
[ 4.32, 8.38, 0.21, 8.31 ]
[ 4.34, 8.3, 0.38, 8.22 ]
[ 4.35, 8.35, 0.24, 8.24 ]
[ 4.33, 8.33, 0.23, 8.29 ]
[ 4.33, 8.34, 0.38, 8.25 ]
[ 4.33, 8.41, 0.48, 8.26 ]
[ 4.33, 8.28, 0.38, 8.24 ]
[ 4.33, 8.27, 0.31, 8.21 ]
[ 4.33, 8.36, 0.31, 8.25 ]
[ 4.35, 8.35, 0.22, 8.25 ]
[ 4.3, 8.31, 0.23, 8.29 ]
[ 4.32, 8.25, 0.36, 8.27 ]
[ 4.35, 8.35, 0.23, 8.29 ]
[ 4.34, 8.3, 0.23, 8.28 ]
[ 4.33, 8.31, 0.36, 8.24 ]
[ 4.33, 8.28, 0.24, 8.26 ]
[ 4.35, 8.31, 0.23, 8.26 ]
[ 4.34, 8.37, 0.21, 8.31 ]
[ 4.36, 8.33, 0.39, 8.23 ]
[ 4.34, 8.32, 0.22, 8.25 ]
[ 4.34, 8.31, 0.22, 8.31 ]
[ 4.89, 8.3, 0.38, 8.23 ]
[ 5.14, 8.42, 0.25, 8.29 ]
[ 5.69, 8.28, 0.29, 8.2 ]
[ 6.68, 8.23, 0.21, 8.16 ]
[ 7.5, 8.18, 0.37, 8.16 ]
[ 7.54, 8.22, 0.22, 8.14 ]
[ 7.35, 8.26, 0.22, 8.21 ]
[ 7.19, 8.22, 0.39, 8.19 ]
[ 7.04, 8.23, 0.23, 8.17 ]
[ 6.94, 8.24, 0.24, 8.22 ]
[ 6.91, 8.23, 0.37, 8.22 ]
[ 6.89, 8.25, 0.37, 8.29 ]
[ 4.44, 8.27, 0.22, 8.27 ]
[ 4.41, 8.38, 0.22, 8.21 ]
[ 4.4, 8.36, 0.39, 8.25 ]
[ 4.4, 8.28, 0.22, 8.25 ]
[ 4.38, 8.23, 0.22, 8.26 ]
[ 4.39, 8.26, 0.39, 8.22 ]
[ 4.39, 8.29, 0.23, 8.27 ]
[ 4.39, 8.26, 0.23, 8.24 ]
[ 4.39, 8.24, 0.23, 8.22 ]
[ 4.4, 8.2, 0.44, 8.26 ]
[ 4.4, 8.21, 0.23, 8.26 ]
[ 4.4, 8.17, 0.23, 8.3 ]
[ 4.41, 8.15, 0.37, 8.25 ]
[ 4.39, 8.14, 0.23, 8.25 ]
[ 4.39, 8.18, 0.23, 8.27 ]
[ 4.4, 8.23, 0.34, 8.28 ]
[ 4.41, 8.19, 0.29, 8.26 ]
[ 4.4, 8.2, 0.24, 8.29 ]
[ 4.38, 8.2, 0.21, 8.23 ]
[ 4.42, 8.22, 0.38, 8.25 ]
[ 4.34, 8.22, 0.22, 8.22 ]
[ 4.34, 8.23, 0.22, 8.24 ]
[ 4.35, 8.18, 0.38, 8.2 ]
[ 4.34, 8.22, 0.26, 8.2 ]
[ 4.34, 8.23, 0.24, 8.2 ]
[ 4.34, 8.26, 0.23, 8.2 ]
[ 4.35, 8.19, 0.4, 8.21 ]
[ 4.33, 8.21, 0.23, 8.13 ]
[ 4.33, 8.24, 0.21, 8.21 ]
[ 4.34, 8.27, 0.38, 8.16 ]
[ 4.35, 8.31, 0.23, 8.18 ]
[ 4.32, 8.15, 0.22, 8.17 ]
[ 4.33, 8.21, 0.23, 8.17 ]
[ 4.34, 8.2, 0.37, 8.16 ]
[ 4.33, 8.19, 0.23, 8.21 ]
[ 4.34, 8.22, 0.23, 8.2 ]
[ 4.35, 8.17, 0.38, 8.19 ]
[ 4.33, 8.17, 0.22, 8.16 ]
[ 4.34, 8.22, 0.21, 8.14 ]
[ 4.36, 8.28, 0.37, 8.21 ]
[ 4.34, 8.19, 0.28, 8.18 ]
[ 4.34, 8.19, 0.22, 8.19 ]
[ 4.33, 8.25, 0.22, 8.19 ]
[ 4.35, 8.24, 0.39, 8.14 ]
[ 4.34, 8.18, 0.37, 8.18 ]
[ 4.33, 8.2, 0.22, 8.14 ]
[ 4.35, 8.23, 0.35, 8.18 ]
[ 4.34, 8.3, 0.23, 8.14 ]
[ 4.34, 8.27, 0.24, 8.18 ]
[ 4.34, 8.2, 0.22, 8.18 ]
[ 4.34, 8.24, 0.39, 8.17 ]
[ 4.34, 8.27, 0.22, 8.22 ]
[ 4.35, 8.22, 0.23, 8.27 ]
[ 4.36, 8.21, 0.41, 8.21 ]
[ 4.35, 8.24, 0.36, 8.17 ]
[ 4.33, 8.26, 0.22, 8.22 ]
[ 4.34, 8.3, 0.36, 8.17 ]
[ 4.33, 8.26, 0.26, 8.18 ]
[ 4.31, 8.17, 0.22, 8.13 ]
[ 4.32, 8.17, 0.21, 8.11 ]
[ 4.32, 8.2, 0.39, 8.16 ]
[ 4.33, 8.16, 0.23, 8.16 ]
[ 4.33, 8.2, 0.28, 8.19 ]
[ 4.36, 8.21, 0.38, 8.18 ]
[ 4.35, 8.16, 0.24, 8.15 ]
[ 4.32, 8.16, 0.21, 8.16 ]
[ 4.37, 8.21, 0.22, 8.18 ]
[ 4.35, 8.2, 0.39, 8.22 ]
[ 4.32, 8.26, 0.24, 8.17 ]
[ 4.34, 8.17, 0.22, 8.18 ]
[ 4.35, 8.19, 0.37, 8.14 ]
[ 4.34, 8.23, 0.24, 8.15 ]
[ 4.34, 8.26, 0.23, 8.2 ]
[ 4.35, 8.23, 0.33, 8.17 ]
[ 4.34, 8.19, 0.3, 8.19 ]
[ 4.32, 8.16, 0.22, 8.17 ]
[ 4.33, 8.21, 0.22, 8.23 ]
[ 4.35, 8.22, 0.39, 8.2 ]
[ 4.33, 8.22, 0.23, 8.19 ]
[ 4.99, 8.15, 0.22, 8.19 ]
[ 5.28, 8.12, 0.38, 8.08 ]
[ 5.92, 8.17, 0.25, 8.04 ]
[ 6.94, 8.07, 0.23, 8.06 ]
[ 7.5, 8.03, 0.22, 8.02 ]
[ 7.47, 8.02, 0.39, 8.03 ]
[ 7.26, 8.03, 0.21, 8.97 ]
[ 7.14, 8.02, 0.22, 9.28 ]
[ 7.02, 8.02, 0.37, 9.85 ]
[ 6.96, 7.99, 0.23, 10.83 ]
[ 6.88, 8.02, 0.31, 12.56 ]
[ 6.85, 7.97, 0.24, 14.33 ]
[ 4.36, 8.09, 0.39, 14.72 ]
[ 4.32, 8.08, 0.22, 14.7 ]
[ 4.32, 8.09, 0.23, 14.32 ]
[ 4.32, 8.06, 0.38, 13.97 ]
[ 4.34, 8.09, 0.23, 13.77 ]
[ 4.33, 8.1, 0.22, 13.63 ]
[ 4.33, 8.1, 0.31, 13.67 ]
[ 4.33, 8.13, 0.32, 13.5 ]
[ 4.34, 8.15, 0.36, 8.28 ]
[ 4.38, 8.17, 0.23, 8.29 ]
[ 4.39, 8.21, 0.38, 8.3 ]
[ 4.41, 8.21, 0.23, 8.28 ]
[ 4.41, 8.22, 0.22, 8.3 ]
[ 4.4, 8.2, 0.36, 8.23 ]
[ 4.4, 8.22, 0.26, 8.27 ]
[ 4.4, 8.17, 0.24, 8.28 ]
[ 4.4, 8.17, 0.32, 8.23 ]
[ 4.35, 8.2, 0.41, 8.23 ]
[ 4.36, 8.2, 0.34, 8.26 ]
[ 4.35, 8.24, 0.24, 8.24 ]
[ 4.34, 8.23, 0.37, 8.31 ]
[ 4.32, 8.19, 0.24, 8.29 ]
[ 4.33, 8.19, 0.22, 8.26 ]
[ 4.33, 8.21, 0.21, 8.3 ]
[ 4.33, 8.22, 0.39, 8.24 ]
[ 4.35, 8.26, 0.23, 8.26 ]
[ 4.34, 8.19, 0.23, 8.27 ]
[ 4.34, 8.22, 0.36, 8.27 ]
[ 4.35, 8.21, 0.23, 8.26 ]
[ 4.34, 8.19, 0.21, 8.3 ]
[ 4.34, 8.17, 0.37, 8.25 ]
[ 4.33, 8.25, 0.25, 8.23 ]
[ 4.34, 8.23, 0.21, 8.24 ]
[ 4.35, 8.23, 0.22, 8.26 ]
[ 4.34, 8.21, 0.4, 8.29 ]
[ 4.32, 8.2, 0.23, 8.28 ]
[ 4.35, 8.18, 0.23, 8.24 ]
[ 4.35, 8.23, 0.39, 8.26 ]
[ 4.33, 8.2, 0.25, 8.26 ]
[ 4.35, 8.21, 0.22, 8.29 ]
[ 4.35, 8.19, 0.26, 8.29 ]
[ 4.34, 8.23, 0.36, 8.26 ]
[ 4.33, 8.23, 0.22, 8.27 ]
[ 4.37, 8.26, 0.21, 8.27 ]
[ 4.34, 8.21, 0.37, 8.28 ]
[ 4.33, 8.21, 0.24, 8.28 ]
[ 4.35, 8.26, 0.23, 8.29 ]
[ 4.33, 8.32, 0.35, 8.3 ]
[ 4.32, 8.22, 0.29, 8.27 ]
[ 4.33, 8.21, 0.23, 8.28 ]
[ 4.31, 8.2, 0.22, 8.3 ]
[ 4.33, 8.28, 0.39, 8.24 ]
[ 4.33, 8.67, 0.23, 8.26 ]
[ 4.35, 8.65, 0.36, 8.32 ]
[ 4.33, 8.73, 0.38, 8.32 ]
[ 4.33, 8.74, 0.23, 8.26 ]
[ 4.35, 8.82, 0.22, 8.23 ]
[ 4.32, 8.78, 0.25, 8.17 ]
[ 4.32, 8.88, 0.63, 8.17 ]
[ 4.33, 8.98, 0.34, 8.18 ]
[ 4.32, 9.11, 0.33, 8.25 ]
[ 4.29, 9.45, 0.42, 8.22 ]
[ 4.31, 9.84, 0.44, 8.07 ]
[ 4.32, 10.39, 0.49, 8.09 ]
[ 4.3, 11.18, 0.28, 8.09 ]
[ 4.31, 12.17, 0.37, 8.12 ]
[ 4.29, 13.11, 0.22, 8.11 ]
[ 4.3, 13.61, 0.32, 8.09 ]
[ 4.3, 13.75, 0.39, 8.05 ]
[ 4.28, 13.5, 0.23, 8.1 ]
[ 4.3, 13.33, 0.22, 8.13 ]
[ 4.29, 13.27, 0.32, 8.04 ]
[ 4.91, 13.15, 0.34, 8.02 ]
[ 5.23, 12.95, 0.39, 7.99 ]
[ 5.89, 12.99, 0.21, 7.93 ]
[ 6.88, 10.22, 0.38, 8.03 ]
[ 7.52, 8.25, 0.24, 8.07 ]
[ 7.42, 8.26, 0.23, 8.08 ]
[ 7.33, 8.19, 0.37, 8.06 ]
[ 7.19, 8.29, 0.25, 8.08 ]
[ 7.06, 8.31, 0.25, 8.03 ]
[ 6.96, 8.36, 0.22, 8.05 ]
[ 6.94, 8.23, 0.38, 8.04 ]
[ 6.89, 8.19, 0.22, 8.14 ]
[ 4.44, 8.25, 0.23, 8.21 ]
[ 4.4, 8.28, 0.39, 8.15 ]
[ 4.4, 8.31, 0.23, 8.12 ]
[ 4.41, 8.26, 0.22, 8.13 ]
[ 4.4, 8.28, 0.23, 8.12 ]
[ 4.41, 8.35, 0.38, 8.18 ]
[ 4.41, 8.25, 0.22, 8.17 ]
[ 4.38, 8.29, 0.22, 8.12 ]
[ 4.39, 8.37, 0.38, 8.13 ]
[ 4.41, 8.4, 0.24, 8.15 ]
[ 4.39, 8.38, 0.23, 8.15 ]
[ 4.4, 8.31, 0.33, 8.19 ]
[ 4.4, 8.36, 0.29, 8.19 ]
[ 4.39, 8.37, 0.22, 8.19 ]
[ 4.36, 8.37, 0.24, 8.2 ]
[ 4.4, 8.32, 0.39, 8.16 ]
[ 4.4, 8.38, 0.23, 8.15 ]
[ 4.4, 8.3, 0.22, 8.18 ]
[ 4.39, 8.29, 0.38, 8.12 ]
[ 4.33, 8.28, 0.24, 8.14 ]
[ 4.32, 8.26, 0.23, 8.19 ]
[ 4.34, 8.29, 0.22, 8.12 ]
[ 4.36, 8.31, 0.37, 8.19 ]
[ 4.32, 8.31, 0.23, 8.16 ]
[ 4.33, 8.28, 0.39, 8.18 ]
[ 4.37, 8.29, 0.38, 8.24 ]
[ 4.34, 8.25, 0.22, 8.24 ]
[ 4.33, 8.3, 0.21, 8.15 ]
[ 4.35, 8.33, 0.28, 8.2 ]
[ 4.34, 8.27, 0.35, 8.21 ]
[ 4.35, 8.26, 0.22, 8.22 ]
[ 4.31, 8.24, 0.21, 8.23 ]
[ 4.36, 8.28, 0.38, 8.17 ]
[ 4.34, 8.34, 0.27, 8.15 ]
[ 4.34, 8.27, 0.38, 8.22 ]
[ 4.36, 8.3, 0.42, 8.2 ]
[ 4.36, 8.33, 0.25, 8.16 ]
[ 4.33, 8.3, 0.22, 8.15 ]
[ 4.35, 8.29, 0.23, 8.17 ]
[ 4.35, 8.32, 0.38, 8.17 ]
[ 4.34, 8.28, 0.23, 8.16 ]
[ 4.35, 8.3, 0.22, 8.17 ]
[ 4.35, 8.28, 0.35, 8.18 ]
[ 4.32, 8.2, 0.24, 8.13 ]
[ 4.33, 8.27, 0.33, 8.17 ]
[ 4.36, 8.22, 0.31, 8.16 ]
[ 4.35, 8.2, 0.39, 8.16 ]
[ 4.31, 8.21, 0.24, 8.18 ]
[ 4.34, 8.24, 0.24, 8.18 ]
[ 4.35, 8.26, 0.38, 8.18 ]
[ 4.34, 8.3, 0.24, 8.16 ]
[ 4.33, 8.28, 0.23, 8.19 ]
[ 4.35, 8.32, 0.34, 8.14 ]
[ 4.34, 8.29, 0.32, 8.18 ]
[ 4.33, 8.21, 0.22, 8.16 ]
[ 4.33, 8.27, 0.22, 8.2 ]
[ 4.33, 8.28, 0.4, 8.19 ]
[ 4.34, 8.23, 0.24, 8.17 ]
[ 4.35, 8.32, 0.23, 8.21 ]
[ 4.35, 8.31, 0.38, 8.17 ]
[ 4.35, 8.27, 0.24, 8.2 ]
[ 4.36, 8.31, 0.24, 8.2 ]
[ 4.36, 8.26, 0.21, 8.18 ]
[ 4.33, 8.24, 0.38, 8.16 ]
[ 4.34, 8.26, 0.22, 8.18 ]
[ 4.34, 8.3, 0.23, 8.17 ]
[ 4.35, 8.34, 0.39, 8.17 ]
[ 4.33, 8.33, 0.24, 8.16 ]
[ 4.35, 8.35, 0.24, 8.15 ]
[ 4.34, 8.35, 0.22, 8.12 ]
[ 4.34, 8.38, 0.41, 8.17 ]
[ 4.35, 8.35, 0.23, 8.16 ]
[ 4.35, 8.27, 0.22, 8.17 ]
[ 4.34, 8.3, 0.38, 8.19 ]
[ 4.33, 8.26, 0.24, 8.19 ]
[ 4.36, 8.31, 0.22, 8.19 ]
[ 4.35, 8.26, 0.36, 8.2 ]
[ 4.34, 8.27, 0.28, 8.2 ]
[ 4.34, 8.29, 0.23, 8.2 ]
[ 4.36, 8.33, 0.33, 8.22 ]
[ 4.34, 8.3, 0.38, 8.2 ]
[ 4.36, 8.34, 0.22, 8.19 ]
[ 4.37, 8.29, 0.23, 8.24 ]
[ 4.33, 8.27, 0.38, 8.21 ]
[ 4.36, 8.29, 0.24, 8.21 ]
[ 4.35, 8.21, 0.23, 8.2 ]
[ 4.34, 8.28, 0.24, 8.19 ]
[ 4.36, 8.3, 0.38, 8.17 ]
[ 4.36, 8.29, 0.24, 8.2 ]
[ 4.34, 8.31, 0.34, 8.19 ]
[ 4.36, 8.28, 0.42, 8.19 ]
[ 4.35, 8.31, 0.23, 8.19 ]
[ 4.35, 8.32, 0.22, 8.18 ]
[ 4.35, 8.3, 0.22, 8.12 ]
[ 4.36, 8.28, 0.39, 8.19 ]
[ 4.34, 8.32, 0.25, 8.21 ]
[ 4.35, 8.27, 0.23, 8.19 ]
[ 4.35, 8.29, 0.39, 8.17 ]
[ 4.36, 8.25, 0.22, 8.19 ]
[ 4.33, 8.24, 0.63, 8.16 ]
[ 4.34, 8.21, 0.38, 8.17 ]
[ 4.35, 8.24, 0.25, 8.19 ]
[ 4.34, 8.23, 0.22, 8.2 ]
[ 4.34, 8.25, 0.22, 8.2 ]
[ 4.35, 8.25, 0.39, 8.16 ]
[ 4.33, 8.23, 0.24, 8.2 ]
[ 4.35, 8.24, 0.22, 8.22 ]
[ 4.33, 8.25, 0.38, 8.17 ]
[ 4.33, 8.29, 0.24, 8.19 ]
[ 4.34, 8.33, 0.21, 8.19 ]
[ 4.36, 8.33, 0.23, 8.18 ]
[ 4.34, 8.29, 0.38, 8.16 ]
[ 4.34, 8.3, 0.23, 8.18 ]
[ 4.33, 8.26, 0.24, 8.16 ]
[ 4.34, 8.28, 0.4, 8.17 ]
[ 4.33, 8.26, 0.23, 8.21 ]
[ 4.34, 8.3, 0.23, 8.17 ]
[ 4.35, 8.33, 0.23, 8.18 ]
[ 4.34, 8.32, 0.38, 8.17 ]
[ 4.36, 8.3, 0.23, 8.18 ]
[ 4.35, 8.26, 0.21, 8.21 ]
[ 4.34, 8.29, 0.39, 8.12 ]
[ 4.35, 8.32, 0.25, 8.14 ]
[ 4.34, 8.3, 0.24, 8.14 ]
[ 4.33, 8.27, 0.38, 8.15 ]
[ 4.34, 8.23, 0.26, 8.19 ]
[ 4.34, 8.24, 0.27, 8.13 ]
[ 4.33, 8.24, 0.21, 8.17 ]
[ 4.33, 8.22, 0.39, 8.16 ]
[ 4.33, 8.25, 0.22, 8.17 ]
[ 4.31, 8.27, 0.23, 8.19 ]
[ 4.33, 8.28, 0.36, 8.14 ]
[ 4.37, 8.27, 0.25, 8.18 ]
[ 4.32, 8.23, 0.25, 8.14 ]
[ 4.35, 8.27, 0.34, 8.17 ]
[ 4.37, 8.33, 0.38, 8.13 ]
[ 4.32, 8.27, 0.23, 8.15 ]
[ 4.35, 8.28, 0.23, 8.15 ]
[ 4.33, 8.28, 0.44, 8.15 ]
[ 4.33, 8.26, 0.23, 8.16 ]
[ 4.34, 8.31, 0.24, 8.13 ]
[ 4.33, 8.25, 0.28, 8.18 ]
[ 4.32, 8.22, 0.36, 8.18 ]
[ 4.34, 8.24, 0.23, 8.18 ]
[ 4.3, 8.27, 0.35, 8.21 ]
[ 4.33, 8.2, 0.39, 8.18 ]
[ 4.34, 8.26, 0.23, 8.2 ]
[ 4.34, 8.22, 0.21, 8.22 ]
[ 4.31, 8.24, 0.36, 8.14 ]
[ 4.34, 8.28, 0.26, 8.14 ]
[ 4.33, 8.24, 0.22, 8.14 ]
[ 4.33, 8.21, 0.22, 8.13 ]
[ 4.35, 8.22, 0.38, 8.17 ]
[ 4.33, 8.24, 0.23, 8.14 ]
[ 4.31, 8.23, 0.36, 8.12 ]
[ 4.32, 8.21, 0.37, 8.16 ]
[ 4.33, 8.23, 0.24, 8.17 ]
[ 4.33, 8.29, 0.24, 8.2 ]
[ 4.35, 8.25, 0.23, 8.22 ]
[ 4.31, 8.25, 0.39, 8.22 ]
[ 4.33, 8.3, 0.25, 8.18 ]
[ 4.34, 8.33, 0.23, 8.2 ]
[ 4.32, 8.31, 0.38, 8.18 ]
[ 4.34, 8.3, 0.23, 8.16 ]
[ 4.34, 8.3, 0.23, 8.13 ]
[ 4.33, 8.31, 0.3, 8.09 ]
[ 4.33, 8.26, 0.34, 8.17 ]
[ 4.35, 8.2, 0.22, 8.17 ]
[ 4.32, 8.23, 0.22, 8.16 ]
[ 4.36, 8.28, 0.37, 8.23 ]
[ 4.34, 8.3, 0.25, 8.18 ]
[ 4.33, 8.34, 0.24, 8.16 ]
[ 4.34, 8.31, 0.36, 8.16 ]
[ 4.34, 8.31, 0.25, 8.14 ]
[ 4.34, 8.39, 0.23, 8.16 ]
[ 4.32, 8.32, 0.23, 8.18 ]
[ 4.34, 8.26, 0.39, 8.19 ]
[ 4.33, 8.24, 0.23, 8.22 ]
[ 4.34, 8.26, 0.23, 8.19 ]
[ 4.36, 8.26, 0.38, 8.26 ]
[ 4.34, 8.23, 0.26, 8.15 ]
[ 4.32, 8.21, 0.24, 8.16 ]
[ 4.34, 8.24, 0.23, 8.21 ]
[ 4.32, 8.25, 0.38, 8.15 ]
[ 4.36, 8.31, 0.23, 8.14 ]
[ 4.34, 8.25, 0.22, 8.18 ]
[ 4.34, 8.17, 0.38, 8.15 ]
[ 4.35, 8.2, 0.24, 8.14 ]
[ 4.35, 8.18, 0.23, 8.19 ]
[ 4.33, 8.19, 0.41, 8.14 ]
[ 4.35, 8.2, 0.33, 8.17 ]
[ 4.34, 8.14, 0.23, 8.2 ]
[ 4.32, 8.17, 0.21, 8.16 ]
[ 4.34, 8.16, 0.37, 8.18 ]
[ 4.34, 8.2, 0.23, 8.19 ]
[ 4.33, 8.21, 0.23, 8.17 ]
[ 4.33, 8.2, 0.38, 8.18 ]
[ 4.35, 8.15, 0.25, 8.17 ]
[ 4.32, 8.19, 0.24, 8.18 ]
[ 4.36, 8.19, 0.37, 8.18 ]
[ 4.35, 8.14, 0.39, 8.15 ]
[ 4.34, 8.21, 0.21, 8.17 ]
[ 4.35, 8.14, 0.22, 8.17 ]
[ 4.35, 8.15, 0.41, 8.18 ]
[ 4.33, 8.18, 0.23, 8.15 ]
[ 4.34, 8.23, 0.23, 8.14 ]
[ 4.34, 8.26, 0.21, 8.2 ]
[ 4.34, 8.12, 0.39, 8.18 ]
[ 4.31, 8.13, 0.23, 8.15 ]
[ 4.33, 8.16, 0.36, 8.14 ]
[ 4.33, 8.16, 0.38, 8.17 ]
[ 4.32, 8.16, 0.23, 8.18 ]
[ 4.34, 8.2, 0.23, 8.2 ]
[ 4.32, 8.16, 0.32, 8.17 ]
[ 4.35, 8.18, 0.32, 8.15 ]
[ 4.33, 8.15, 0.23, 8.17 ]
[ 4.32, 8.16, 0.23, 8.2 ]
[ 4.32, 8.2, 0.39, 8.15 ]
[ 4.33, 8.27, 0.24, 8.14 ]
[ 4.34, 8.17, 0.24, 8.19 ]
[ 4.33, 8.14, 0.36, 8.19 ]
[ 4.34, 8.16, 0.25, 8.18 ]
[ 4.32, 8.21, 0.23, 8.21 ]
[ 4.34, 8.17, 0.22, 8.18 ]
[ 4.33, 8.15, 0.4, 8.16 ]
[ 4.32, 8.11, 0.23, 8.18 ]
[ 4.32, 8.15, 0.23, 8.17 ]
[ 4.32, 8.25, 0.39, 8.14 ]
[ 4.32, 8.23, 0.24, 8.14 ]
[ 4.35, 8.15, 0.26, 8.14 ]
[ 4.34, 8.16, 0.23, 8.15 ]
[ 4.32, 8.19, 0.39, 8.14 ]
[ 4.34, 8.21, 0.24, 8.14 ]
[ 4.36, 8.23, 0.23, 8.17 ]
[ 4.34, 8.15, 0.38, 8.13 ]
[ 4.33, 8.09, 0.22, 8.19 ]
[ 4.32, 8.18, 0.23, 8.18 ]
[ 4.31, 8.15, 0.34, 8.12 ]
[ 4.35, 8.17, 0.3, 8.18 ]
[ 4.34, 8.15, 0.23, 8.17 ]
[ 4.31, 8.17, 0.22, 8.22 ]
[ 4.34, 8.16, 0.39, 8.18 ]
[ 4.33, 8.21, 0.22, 8.16 ]
[ 4.34, 8.16, 0.22, 8.23 ]
[ 4.36, 8.15, 0.41, 8.2 ]
[ 4.36, 8.17, 0.26, 8.19 ]
[ 4.34, 8.15, 0.24, 8.19 ]
[ 4.35, 8.15, 0.24, 8.14 ]
[ 4.34, 8.16, 0.39, 8.22 ]
[ 4.35, 8.15, 0.23, 8.21 ]
[ 4.33, 8.19, 0.22, 8.2 ]
[ 4.33, 8.19, 0.38, 8.21 ]
[ 4.36, 8.14, 0.24, 8.25 ]
[ 4.35, 8.23, 0.25, 8.17 ]
[ 4.34, 8.18, 0.36, 8.22 ]
[ 4.34, 8.15, 0.39, 8.17 ]
[ 4.32, 8.2, 0.23, 8.16 ]
[ 4.34, 8.17, 0.22, 8.25 ]
[ 4.36, 8.15, 0.39, 8.2 ]
[ 4.31, 8.18, 0.23, 8.19 ]
[ 4.34, 8.18, 0.22, 8.19 ]
[ 4.34, 8.23, 0.35, 8.15 ]
[ 4.32, 8.21, 0.28, 8.15 ]
[ 4.34, 8.17, 0.22, 8.16 ]
[ 4.32, 8.13, 0.37, 8.15 ]
[ 4.32, 8.14, 0.39, 8.16 ]
[ 4.33, 8.12, 0.23, 8.2 ]
[ 4.34, 8.11, 0.23, 8.2 ]
[ 4.32, 8.11, 0.37, 8.2 ]
[ 4.36, 8.14, 0.23, 8.2 ]
[ 4.34, 8.19, 0.23, 8.18 ]
[ 4.33, 8.2, 0.22, 8.17 ]
[ 4.34, 8.2, 0.39, 8.15 ]
[ 4.32, 8.19, 0.23, 8.14 ]
[ 4.33, 8.19, 0.22, 8.19 ]
[ 4.34, 8.2, 0.48, 8.3 ]
[ 4.43, 8.27, 0.26, 8.28 ]
[ 4.42, 8.2, 0.61, 8.3 ]
[ 4.38, 8.29, 0.22, 8.26 ]
[ 4.4, 8.31, 0.39, 8.33 ]
[ 4.43, 8.29, 0.24, 8.26 ]
[ 4.42, 8.28, 0.22, 8.33 ]
[ 4.4, 8.27, 0.4, 8.32 ]
[ 4.4, 8.31, 0.23, 8.29 ]
[ 4.41, 8.27, 0.24, 8.3 ]
[ 4.42, 8.29, 0.35, 8.32 ]
[ 4.43, 8.28, 0.29, 8.31 ]
[ 4.42, 8.25, 0.23, 8.32 ]
[ 4.38, 8.34, 0.22, 8.31 ]
[ 4.39, 8.35, 0.36, 8.31 ]
[ 4.43, 8.32, 0.23, 8.32 ]
[ 4.4, 8.31, 0.23, 8.39 ]
[ 4.41, 8.31, 0.36, 8.29 ]
[ 4.4, 8.35, 0.25, 8.3 ]
[ 4.41, 8.31, 0.24, 8.28 ]
[ 4.42, 8.32, 0.22, 8.3 ]
[ 4.43, 8.36, 0.36, 8.32 ]
[ 4.4, 8.33, 0.28, 8.35 ]
[ 4.4, 8.34, 0.31, 8.31 ]
[ 4.43, 8.33, 0.43, 8.31 ]
